type_id,name,build_cost,blueprint_cost,blueprint_price,total_cost,sell_value,profit,daily_volume,mining_hours,pi_hours,total_hours,isk_per_hour
28393,Batch Compressed Sharp Crokite,135625000.0,1000000.0,1000000.0,136625000.0,0.0,-136625000.0,126.63333333333334,0.0,0.0,0.0,0.0
28391,Batch Compressed Crokite,53787500.0,1000000.0,1000000.0,54787500.0,0.0,-54787500.0,128.46666666666667,0.0,0.0,0.0,0.0
28432,Batch Compressed Veldspar,18315000.0,250000.0,250000.0,18565000.0,16490.0,-18548510.0,57382.13333333333,0.0,0.0,0.0,0.0
28419,Batch Compressed Gleaming Spodumain,150625000.0,1000000.0,1000000.0,151625000.0,9600000.0,-142025000.0,214.64285714285714,0.0,0.0,0.0,0.0
28418,Batch Compressed Bright Spodumain,0.0,1000000.0,1000000.0,1000000.0,5000000.0,4000000.0,327.06666666666666,0.0,0.0,0.0,0.0
28408,Batch Compressed Pure Jaspet,36735000.0,500000.0,500000.0,37235000.0,4999000.0,-32236000.0,263.5769230769231,0.0,0.0,0.0,0.0
28406,Batch Compressed Jaspet,55852500.0,500000.0,500000.0,56352500.0,597000.0,-55755500.0,321.53333333333336,0.0,0.0,0.0,0.0
57472,S-R Trigger Neurolink Conduit,241590100.0,40000000.0,40000000.0,281590100.0,215000000.0,-66590100.0,172.53333333333333,0.0,0.0,0.0,0.0
28409,Batch Compressed Fiery Kernite,18600000.0,500000.0,500000.0,19100000.0,350000.0,-18750000.0,402.1666666666667,0.0,0.0,0.0,0.0
28426,Batch Compressed Viscous Pyroxeres,14485500.0,250000.0,250000.0,14735500.0,86920.0,-14648580.0,2395.9,0.0,0.0,0.0,0.0
28425,Batch Compressed Solid Pyroxeres,6508485.0,250000.0,250000.0,6758485.0,50000.0,-6708485.0,7512.1,0.0,0.0,0.0,0.0
28424,Batch Compressed Pyroxeres,12487500.0,250000.0,250000.0,12737500.0,54990.0,-12682510.0,9511.166666666666,0.0,0.0,0.0,0.0
28423,Batch Compressed Rich Plagioclase,11248740.0,250000.0,250000.0,11498740.0,41970.0,-11456770.0,12244.4,0.0,0.0,0.0,0.0
28422,Batch Compressed Plagioclase,11914740.0,250000.0,250000.0,12164740.0,45000.0,-12119740.0,23694.433333333334,0.0,0.0,0.0,0.0
28421,Batch Compressed Azure Plagioclase,11655000.0,250000.0,250000.0,11905000.0,41980.0,-11863020.0,14193.166666666666,0.0,0.0,0.0,0.0
28417,Batch Compressed Silvery Omber,28075000.0,500000.0,500000.0,28575000.0,200000.0,-28375000.0,544.8666666666667,0.0,0.0,0.0,0.0
28415,Batch Compressed Golden Omber,30000000.0,500000.0,500000.0,30500000.0,4098000.0,-26402000.0,1238.6333333333334,0.0,0.0,0.0,0.0
28416,Batch Compressed Omber,32100000.0,500000.0,500000.0,32600000.0,232900.0,-32367100.0,848.5333333333333,0.0,0.0,0.0,0.0
28414,Batch Compressed Vitreous Mercoxit,119400000.0,1250000.0,1250000.0,120650000.0,79990000.0,-40660000.0,30.8,0.0,0.0,0.0,0.0
28427,Batch Compressed Condensed Scordite,20979000.0,250000.0,250000.0,21229000.0,44950.0,-21184050.0,15002.266666666666,0.0,0.0,0.0,0.0
31610,Medium Rocket Fuel Cache Partition I,7554120.0,750000.0,750000.0,8304120.0,6666000.0,-1638120.0,56.9,0.0,0.0,0.0,0.0
31608,Small Rocket Fuel Cache Partition I,1368020.0,125000.0,125000.0,1493020.0,1113000.0,-380020.0,78.66666666666667,0.0,0.0,0.0,0.0
31600,Medium Hydraulic Bay Thrusters I,7464090.0,750000.0,750000.0,8214090.0,7252000.0,-962090.0,101.93333333333334,0.0,0.0,0.0,0.0
31598,Small Hydraulic Bay Thrusters I,1368020.0,125000.0,125000.0,1493020.0,1095000.0,-398020.0,146.43333333333334,0.0,0.0,0.0,0.0
31576,Medium Hybrid Metastasis Adjuster I,17861468.0,750000.0,750000.0,18611468.0,30000000.0,11388532.0,13.666666666666666,0.0,0.0,0.0,0.0
31574,Small Hybrid Metastasis Adjuster I,2772238.0,125000.0,125000.0,2897238.0,1976000.0,-921238.0,22.4,0.0,0.0,0.0,0.0
28442,Compressed Smooth Glacial Mass,0.0,250000.0,250000.0,250000.0,3750000.0,3500000.0,1167.1,0.0,0.0,0.0,0.0
28441,Compressed Pristine White Glaze,0.0,250000.0,250000.0,250000.0,3500000.0,3250000.0,1932.6,0.0,0.0,0.0,0.0
28440,Compressed Krystallos,6087000.0,250000.0,250000.0,6337000.0,5373000.0,-964000.0,2677.766666666667,0.0,0.0,0.0,0.0
28439,Compressed Glare Crust,3112000.0,250000.0,250000.0,3362000.0,2779000.0,-583000.0,4151.733333333334,0.0,0.0,0.0,0.0
11543,Tungsten Carbide Armor Plate,73062.0,5250000.0,5250000.0,5323062.0,79000.0,-5244062.0,338105.6666666667,0.0,0.0,0.0,0.0
11532,Fusion Thruster,377000.0,5247000.0,5247000.0,5624000.0,302700.0,-5321300.0,11177.666666666666,0.0,0.0,0.0,0.0
11689,Laser Focusing Crystals,191851.0,5250000.0,5250000.0,5441851.0,235100.0,-5206751.0,67508.7,0.0,0.0,0.0,0.0
28420,Batch Compressed Spodumain,0.0,1000000.0,1000000.0,1000000.0,4512000.0,3512000.0,297.43333333333334,0.0,0.0,0.0,0.0
29065,Capital Ladar Sensor Cluster,4118070.0,15000000.0,15000000.0,19118070.0,8182000.0,-10936070.0,359.96666666666664,0.0,0.0,0.0,0.0
29063,Capital Laser Focusing Crystals,9095648.0,15000000.0,15000000.0,24095648.0,0.0,-24095648.0,136.0,0.0,0.0,0.0,0.0
29061,Capital Ion Thruster,5148404.3,15000000.0,15000000.0,20148404.3,4472000.0,-15676404.3,463.4,0.0,0.0,0.0,0.0
29059,Capital Graviton Reactor Unit,16024642.2,15000000.0,15000000.0,31024642.2,15990000.0,-15034642.2,393.6333333333333,0.0,0.0,0.0,0.0
29057,Capital Graviton Pulse Generator,3722515.6,15000000.0,15000000.0,18722515.6,8800000.0,-9922515.600000001,278.0,0.0,0.0,0.0,0.0
29055,Capital Gravimetric Sensor Cluster,4406485.6,15000000.0,15000000.0,19406485.6,4461000.0,-14945485.600000001,551.3333333333334,0.0,0.0,0.0,0.0
29053,Capital Fusion Thruster,5432200.0,15000000.0,15000000.0,20432200.0,8948000.0,-11484200.0,298.23333333333335,0.0,0.0,0.0,0.0
29051,Capital Fusion Reactor Unit,15924451.899999999,15000000.0,15000000.0,30924451.9,17180000.0,-13744451.899999999,226.03333333333333,0.0,0.0,0.0,0.0
29049,Capital Fernite Carbide Composite Armor Plate,5759473.999999999,15000000.0,15000000.0,20759474.0,6999000.0,-13760474.0,457.6333333333333,0.0,0.0,0.0,0.0
29047,Capital EM Pulse Generator,3945160.0,15000000.0,15000000.0,18945160.0,3965000.0,-14980160.0,7.333333333333333,0.0,0.0,0.0,0.0
11554,Tesseract Capacitor Unit,477591.0,5249000.0,5249000.0,5726591.0,559200.0,-5167391.0,49826.666666666664,0.0,0.0,0.0,0.0
29045,Capital Electrolytic Capacitor Unit,13425731.0,15000000.0,15000000.0,28425731.0,17210000.0,-11215731.0,251.2,0.0,0.0,0.0,0.0
29085,Capital Photon Microprocessor,6204835.699999999,15000000.0,15000000.0,21204835.7,19500000.0,-1704835.6999999993,353.06666666666666,0.0,0.0,0.0,0.0
29081,Capital Oscillator Capacitor Unit,13454927.2,15000000.0,15000000.0,28454927.2,11340000.0,-17114927.2,313.23333333333335,0.0,0.0,0.0,0.0
11551,Electrolytic Capacitor Unit,442581.0,5000000.0,5000000.0,5442581.0,461800.0,-4980781.0,14494.433333333332,0.0,0.0,0.0,0.0
28437,Compressed Gelidus,12500000.0,250000.0,250000.0,12750000.0,3689000.0,-9061000.0,2685.233333333333,0.0,0.0,0.0,0.0
28436,Compressed Enriched Clear Icicle,0.0,250000.0,250000.0,250000.0,3963000.0,3713000.0,1524.8666666666666,0.0,0.0,0.0,0.0
28435,Compressed Dark Glitter,3333000.0,250000.0,250000.0,3583000.0,3000000.0,-583000.0,8279.533333333333,0.0,0.0,0.0,0.0
28434,Compressed Clear Icicle,2998000.0,250000.0,250000.0,3248000.0,2900000.0,-348000.0,23645.966666666667,0.0,0.0,0.0,0.0
28433,Compressed Blue Ice,3440000.0,250000.0,250000.0,3690000.0,2550000.0,-1140000.0,19826.566666666666,0.0,0.0,0.0,0.0
28431,Batch Compressed Dense Veldspar,20462849.999999996,250000.0,250000.0,20712849.999999996,18930.0,-20693919.999999996,27054.333333333332,0.0,0.0,0.0,0.0
28430,Batch Compressed Concentrated Veldspar,19763549.999999996,250000.0,250000.0,20013549.999999996,14800.0,-19998749.999999996,30507.866666666665,0.0,0.0,0.0,0.0
28397,Batch Compressed Gneiss,87960000.0,750000.0,750000.0,88710000.0,3200000.0,-85510000.0,283.1333333333333,0.0,0.0,0.0,0.0
28428,Batch Compressed Massive Scordite,21288690.0,250000.0,250000.0,21538690.0,42000.0,-21496690.0,7290.0,0.0,0.0,0.0,0.0
33890,Small Transverse Bulkhead I,3180380.0,1100000.0,1100000.0,4280380.0,4230000.0,-50380.0,964.5333333333333,0.0,0.0,0.0,0.0
57471,R-O Trigger Neurolink Conduit,178814100.0,40000000.0,40000000.0,218814100.0,199500000.0,-19314100.0,211.13333333333333,0.0,0.0,0.0,0.0
28388,Batch Compressed Bistot,60000000.0,1000000.0,1000000.0,61000000.0,4900000.0,-56100000.0,173.33333333333334,0.0,0.0,0.0,0.0
33898,Large Transverse Bulkhead I,88249110.0,2371000.0,2371000.0,90620110.0,94160000.0,3539890.0,65.56666666666666,0.0,0.0,0.0,0.0
31620,Small Warhead Calefaction Catalyst I,1998040.0,125000.0,125000.0,2123040.0,1900000.0,-223040.0,192.16666666666666,0.0,0.0,0.0,0.0
29043,Capital Deflection Shield Emitter,7614858.0,15000000.0,15000000.0,22614858.0,8477000.0,-14137858.0,169.1,0.0,0.0,0.0,0.0
29041,Capital Crystalline Carbonide Armor Plate,5797470.2,15000000.0,15000000.0,20797470.2,6996000.0,-13801470.2,535.2666666666667,0.0,0.0,0.0,0.0
29039,Capital Antimatter Reactor Unit,16113720.0,15000000.0,15000000.0,31113720.0,15880000.0,-15233720.0,285.8333333333333,0.0,0.0,0.0,0.0
11545,Crystalline Carbonide Armor Plate,63694.399999999994,5000000.0,5000000.0,5063694.4,79860.0,-4983834.4,285076.36666666664,0.0,0.0,0.0,0.0
28390,Batch Compressed Triclinic Bistot,84780000.0,1000000.0,1000000.0,85780000.0,3640000.0,-82140000.0,261.4,0.0,0.0,0.0,0.0
28444,Compressed White Glaze,2493000.0,250000.0,250000.0,2743000.0,2620000.0,-123000.0,65273.1,0.0,0.0,0.0,0.0
28443,Compressed Thick Blue Ice,2904000.0,250000.0,250000.0,3154000.0,3605000.0,451000.0,2019.3666666666666,0.0,0.0,0.0,0.0
31480,Medium Energy Locus Coordinator I,2217268.0,1500000.0,1500000.0,3717268.0,3997000.0,279732.0,35.4,0.0,0.0,0.0,0.0
31478,Small Energy Locus Coordinator I,365438.0,1000000.0,1000000.0,1365438.0,341100.0,-1024338.0,127.43333333333334,0.0,0.0,0.0,0.0
31468,Medium Energy Discharge Elutriation I,820226.0,1500000.0,1500000.0,2320226.0,1299000.0,-1021226.0,5.133333333333334,0.0,0.0,0.0,0.0
31466,Small Energy Discharge Elutriation I,183932.0,1000000.0,1000000.0,1183932.0,223700.0,-960232.0,10.033333333333333,0.0,0.0,0.0,0.0
31632,Small Warhead Flare Catalyst I,1340020.0,125000.0,125000.0,1465020.0,2346000.0,880980.0,174.93333333333334,0.0,0.0,0.0,0.0
31622,Medium Warhead Calefaction Catalyst I,9566230.0,750000.0,750000.0,10316230.0,8780000.0,-1536230.0,46.86666666666667,0.0,0.0,0.0,0.0
34306,Large Higgs Anchor I,36049314.0,900000.0,900000.0,36949314.0,29830000.0,-7119314.0,182.4,0.0,0.0,0.0,0.0
33894,Medium Transverse Bulkhead I,17504960.0,1800000.0,1800000.0,19304960.0,29190000.0,9885040.0,342.4,0.0,0.0,0.0,0.0
25898,Large Nanobot Accelerator I,74193900.0,2371000.0,2371000.0,76564900.0,80040000.0,3475100.0,29.633333333333333,0.0,0.0,0.0,0.0
25896,Large Auxiliary Nano Pump I,74193900.0,2371000.0,2371000.0,76564900.0,76400000.0,-164900.0,88.66666666666667,0.0,0.0,0.0,0.0
11694,EM Pulse Generator,173360.0,5247000.0,5247000.0,5420360.0,198700.0,-5221660.0,15059.0,0.0,0.0,0.0,0.0
57470,U-C Trigger Neurolink Conduit,239791100.0,40000000.0,40000000.0,279791100.0,249800000.0,-29991100.0,174.26666666666668,0.0,0.0,0.0,0.0
57473,G-O Trigger Neurolink Conduit,167085100.0,40000000.0,40000000.0,207085100.0,150700000.0,-56385100.0,134.36666666666667,0.0,0.0,0.0,0.0
32059,Medium Drone Speed Augmentor I,5829764.0,750000.0,750000.0,6579764.0,5934000.0,-645764.0,17.133333333333333,0.0,0.0,0.0,0.0
11555,Deflection Shield Emitter,372498.0,5000000.0,5000000.0,5372498.0,357500.0,-5014998.0,19511.133333333335,0.0,0.0,0.0,0.0
11535,Magnetometric Sensor Cluster,221746.19999999998,5000000.0,5000000.0,5221746.2,323900.0,-4897846.2,26980.333333333332,0.0,0.0,0.0,0.0
11548,Nuclear Reactor Unit,1385250.0,5000000.0,5000000.0,6385250.0,1339000.0,-5046250.0,6260.966666666666,0.0,0.0,0.0,0.0
11556,Pulse Shield Emitter,372874.20000000007,5000000.0,5000000.0,5372874.2,428000.0,-4944874.2,33772.166666666664,0.0,0.0,0.0,0.0
26026,Large Bay Loading Accelerator I,43526020.0,1250000.0,1250000.0,44776020.0,38010000.0,-6766020.0,14.733333333333333,0.0,0.0,0.0,0.0
26022,Large Rocket Fuel Cache Partition I,38067590.0,1250000.0,1250000.0,39317590.0,46790000.0,7472410.0,15.966666666666667,0.0,0.0,0.0,0.0
11691,Thermonuclear Trigger Unit,184721.0,5000000.0,5000000.0,5184721.0,246100.0,-4938621.0,36309.833333333336,0.0,0.0,0.0,0.0
26016,Large Hydraulic Bay Thrusters I,37617440.0,1250000.0,1250000.0,38867440.0,36790000.0,-2077440.0,41.13333333333333,0.0,0.0,0.0,0.0
25978,Large Energy Burst Aerator I,16500094.0,2371000.0,2371000.0,18871094.0,10000000.0,-8871094.0,5.433333333333334,0.0,0.0,0.0,0.0
25956,Large Ancillary Current Router I,171168000.0,1250000.0,1250000.0,172418000.0,167300000.0,-5118000.0,80.3,0.0,0.0,0.0,0.0
25954,Large Semiconductor Memory Cell I,57532760.0,1250000.0,1250000.0,58782760.0,49990000.0,-8792760.0,49.2,0.0,0.0,0.0,0.0
25950,Large Egress Port Maximizer I,62672420.0,1250000.0,1250000.0,63922420.0,68660000.0,4737580.0,6.4,0.0,0.0,0.0,0.0
25948,Large Capacitor Control Circuit I,27981620.0,1240000.0,1240000.0,29221620.0,29990000.0,768380.0,389.7,0.0,0.0,0.0,0.0
25934,Large Liquid Cooled Electronics I,11400277.000000002,1250000.0,1250000.0,12650277.000000002,18670000.0,6019722.999999998,8.466666666666667,0.0,0.0,0.0,0.0
25932,Large Memetic Algorithm Bank I,11400277.000000002,1250000.0,1250000.0,12650277.000000002,9870000.0,-2780277.000000002,10.833333333333334,0.0,0.0,0.0,0.0
25928,Large Signal Disruption Amplifier I,10859582.0,1250000.0,1250000.0,12109582.0,14900000.0,2790418.0,6.2,0.0,0.0,0.0,0.0
25924,Large Stasis Drone Augmentor I,46617600.0,1250000.0,1250000.0,47867600.0,29350000.0,-18517600.0,5.8,0.0,0.0,0.0,0.0
25918,Large Drone Mining Augmentor I,40019400.0,1250000.0,1250000.0,41269400.0,31970000.0,-9299400.0,13.333333333333334,0.0,0.0,0.0,0.0
25910,Large Drone Repair Augmentor I,28575400.0,1250000.0,1250000.0,29825400.0,20880000.0,-8945400.0,8.7,0.0,0.0,0.0,0.0
25902,Large Salvage Tackle I,74193900.0,2371000.0,2371000.0,76564900.0,63890000.0,-12674900.0,5.566666666666666,0.0,0.0,0.0,0.0
26020,Large Warhead Rigor Catalyst I,37617440.0,1250000.0,1250000.0,38867440.0,33560000.0,-5307440.0,24.966666666666665,0.0,0.0,0.0,0.0
32043,Medium Drone Mining Augmentor I,7946400.0,750000.0,750000.0,8696400.0,7000000.0,-1696400.0,54.666666666666664,0.0,0.0,0.0,0.0
32041,Small Drone Mining Augmentor I,1426800.0,125000.0,125000.0,1551800.0,1476000.0,-75800.0,32.93333333333333,0.0,0.0,0.0,0.0
45618,Proteus Propulsion - Localized Injectors,369967710.0,120000000.0,120000000.0,489967710.0,498200000.0,8232290.0,27.166666666666668,0.0,0.0,0.0,0.0
31740,Small Kinetic Shield Reinforcer I,92401.99999999999,125000.0,125000.0,217402.0,181900.0,-35502.0,145.6,0.0,0.0,0.0,0.0
31742,Medium Kinetic Shield Reinforcer I,507112.00000000006,750000.0,750000.0,1257112.0,663700.0,-593412.0,77.53333333333333,0.0,0.0,0.0,0.0
31752,Small Thermal Shield Reinforcer I,92401.99999999999,125000.0,125000.0,217402.0,212600.0,-4802.0,547.2666666666667,0.0,0.0,0.0,0.0
31754,Medium Thermal Shield Reinforcer I,507112.00000000006,750000.0,750000.0,1257112.0,687400.0,-569712.0,335.56666666666666,0.0,0.0,0.0,0.0
81063,Fission Thruster,374290.7,5000000.0,5000000.0,5374290.7,354800.0,-5019490.7,496.73333333333335,0.0,0.0,0.0,0.0
32071,Medium Drone Scope Chip I,5473364.0,750000.0,750000.0,6223364.0,5996000.0,-227364.0,9.4,0.0,0.0,0.0,0.0
32081,Small Sentry Damage Augmentor I,1466400.0,125000.0,125000.0,1591400.0,948700.0,-642700.0,8.2,0.0,0.0,0.0,0.0
32819,Medium Ice Harvester Accelerator I,5456820.0,750000.0,750000.0,6206820.0,6672000.0,465180.0,253.16666666666666,0.0,0.0,0.0,0.0
32083,Medium Sentry Damage Augmentor I,8352600.0,750000.0,750000.0,9102600.0,6928000.0,-2174600.0,9.666666666666666,0.0,0.0,0.0,0.0
25900,Large Remote Repair Augmentor I,74193900.0,2371000.0,2371000.0,76564900.0,76300000.0,-264900.0,27.433333333333334,0.0,0.0,0.0,0.0
32091,Medium Stasis Drone Augmentor I,9440800.0,750000.0,750000.0,10190800.0,8384000.0,-1806800.0,7.633333333333334,0.0,0.0,0.0,0.0
31728,Small Explosive Shield Reinforcer I,92401.99999999999,125000.0,125000.0,217402.0,220800.0,3398.0,70.0,0.0,0.0,0.0,0.0
34396,Self-Assembling Nanolattice,81662100.0,10000000.0,10000000.0,91662100.0,78930000.0,-12732100.0,71.7,0.0,0.0,0.0,0.0
31706,Medium Projectile Metastasis Adjuster I,2196468.0,750000.0,750000.0,2946468.0,1985000.0,-961468.0,10.933333333333334,0.0,0.0,0.0,0.0
31704,Small Projectile Metastasis Adjuster I,362238.0,125000.0,125000.0,487238.0,496800.0,9562.0,26.933333333333334,0.0,0.0,0.0,0.0
31694,Medium Projectile Locus Coordinator I,2196468.0,750000.0,750000.0,2946468.0,4971000.0,2024532.0,13.533333333333333,0.0,0.0,0.0,0.0
31692,Small Projectile Locus Coordinator I,362238.0,125000.0,125000.0,487238.0,346000.0,-141238.0,24.133333333333333,0.0,0.0,0.0,0.0
31682,Medium Projectile Collision Accelerator I,3662388.0,750000.0,750000.0,4412388.0,5604000.0,1191612.0,63.43333333333333,0.0,0.0,0.0,0.0
31680,Small Projectile Collision Accelerator I,665718.0,125000.0,125000.0,790718.0,731300.0,-59418.0,191.3,0.0,0.0,0.0,0.0
31670,Medium Projectile Burst Aerator I,3232908.0,750000.0,750000.0,3982908.0,4454000.0,471092.0,45.36666666666667,0.0,0.0,0.0,0.0
31668,Small Projectile Burst Aerator I,665718.0,125000.0,125000.0,790718.0,634900.0,-155818.0,191.3,0.0,0.0,0.0,0.0
31658,Medium Projectile Ambit Extension I,2196468.0,750000.0,750000.0,2946468.0,3988000.0,1041532.0,16.766666666666666,0.0,0.0,0.0,0.0
31730,Medium Explosive Shield Reinforcer I,507112.00000000006,750000.0,750000.0,1257112.0,484900.0,-772212.0,40.8,0.0,0.0,0.0,0.0
32089,Small Stasis Drone Augmentor I,2120400.0,125000.0,125000.0,2245400.0,1039000.0,-1206400.0,9.266666666666667,0.0,0.0,0.0,0.0
11693,Graviton Pulse Generator,171155.6,5000000.0,5000000.0,5171155.6,236500.0,-4934655.6,22087.8,0.0,0.0,0.0,0.0
11547,Fusion Reactor Unit,1385403.9000000001,5000000.0,5000000.0,6385403.9,1197000.0,-5188403.9,9023.166666666666,0.0,0.0,0.0,0.0
11539,Nanoelectrical Microprocessor,489740.0,5250000.0,5250000.0,5739740.0,460000.0,-5279740.0,81502.1,0.0,0.0,0.0,0.0
11531,Ion Thruster,374232.30000000005,5000000.0,5000000.0,5374232.3,379800.0,-4994432.3,21407.733333333334,0.0,0.0,0.0,0.0
11544,Titanium Diborite Armor Plate,68653.2,5000000.0,5000000.0,5068653.2,77990.0,-4990663.2,214373.4,0.0,0.0,0.0,0.0
11552,Scalar Capacitor Unit,442285.6,5000000.0,5000000.0,5442285.6,517700.0,-4924585.6,19590.633333333335,0.0,0.0,0.0,0.0
11692,Nuclear Pulse Generator,168300.0,5000000.0,5000000.0,5168300.0,220500.0,-4947800.0,10286.033333333333,0.0,0.0,0.0,0.0
11538,Nanomechanical Microprocessor,457030.0,5000000.0,5000000.0,5457030.0,455700.0,-5001330.0,55785.26666666667,0.0,0.0,0.0,0.0
11530,Plasma Thruster,374010.0,5000000.0,5000000.0,5374010.0,386500.0,-4987510.0,27592.6,0.0,0.0,0.0,0.0
29079,Capital Nuclear Reactor Unit,15909250.0,15000000.0,15000000.0,30909250.0,14600000.0,-16309250.0,282.26666666666665,0.0,0.0,0.0,0.0
28404,Batch Compressed Radiant Hemorphite,45925000.0,750000.0,750000.0,46675000.0,812700.0,-45862300.0,215.96153846153845,0.0,0.0,0.0,0.0
28402,Batch Compressed Vitric Hedbergite,35000000.0,750000.0,750000.0,35750000.0,1364000.0,-34386000.0,162.73684210526315,0.0,0.0,0.0,0.0
26096,Large Targeting Systems Stabilizer I,33611277.0,1250000.0,1250000.0,34861277.0,39080000.0,4218723.0,5.703703703703703,0.0,0.0,0.0,0.0
28389,Batch Compressed Monoclinic Bistot,79500000.0,1000000.0,1000000.0,80500000.0,20000000.0,-60500000.0,192.36666666666667,0.0,0.0,0.0,0.0
28387,Batch Compressed Prime Arkonor,52660000.0,1000000.0,1000000.0,53660000.0,7000000.0,-46660000.0,215.46666666666667,0.0,0.0,0.0,0.0
28385,Batch Compressed Crimson Arkonor,54970000.0,1000000.0,1000000.0,55970000.0,6990000.0,-48980000.0,115.0,0.0,0.0,0.0,0.0
28367,Batch Compressed Arkonor,45000000.0,1000000.0,1000000.0,46000000.0,5858000.0,-40142000.0,181.1,0.0,0.0,0.0,0.0
43898,Large Command Processor I,35562550.0,1250000.0,1250000.0,36812550.0,61120000.0,24307450.0,10.9,0.0,0.0,0.0,0.0
43896,Medium Command Processor I,7112510.0,750000.0,750000.0,7862510.0,9965000.0,2102490.0,192.8,0.0,0.0,0.0,0.0
28410,Batch Compressed Kernite,63612000.0,500000.0,500000.0,64112000.0,289600.0,-63822400.0,802.1333333333333,0.0,0.0,0.0,0.0
28407,Batch Compressed Pristine Jaspet,28717500.0,500000.0,500000.0,29217500.0,334400.0,-28883100.0,157.23333333333332,0.0,0.0,0.0,0.0
28405,Batch Compressed Vivid Hemorphite,60000000.0,750000.0,750000.0,60750000.0,776800.0,-59973200.0,82.06666666666666,0.0,0.0,0.0,0.0
28403,Batch Compressed Hemorphite,84800000.0,750000.0,750000.0,85550000.0,2111000.0,-83439000.0,278.3666666666667,0.0,0.0,0.0,0.0
28400,Batch Compressed Glazed Hedbergite,30000000.0,750000.0,750000.0,30750000.0,1364000.0,-29386000.0,122.27777777777777,0.0,0.0,0.0,0.0
28399,Batch Compressed Prismatic Gneiss,88000000.0,750000.0,750000.0,88750000.0,0.0,-88750000.0,65.7,0.0,0.0,0.0,0.0
28398,Batch Compressed Iridescent Gneiss,80000000.0,750000.0,750000.0,80750000.0,3850000.0,-76900000.0,1037.9666666666667,0.0,0.0,0.0,0.0
28392,Batch Compressed Crystalline Crokite,65375000.0,1000000.0,1000000.0,66375000.0,0.0,-66375000.0,138.95833333333334,0.0,0.0,0.0,0.0
26082,Large Thermal Shield Reinforcer I,2484980.0,1250000.0,1250000.0,3734980.0,4221000.0,486020.0,18.4,0.0,0.0,0.0,0.0
26080,Large Kinetic Shield Reinforcer I,2484980.0,1250000.0,1250000.0,3734980.0,1480000.0,-2254980.0,9.333333333333334,0.0,0.0,0.0,0.0
26078,Large Explosive Shield Reinforcer I,2484980.0,1250000.0,1250000.0,3734980.0,2082000.0,-1652980.0,13.066666666666666,0.0,0.0,0.0,0.0
26076,Large EM Shield Reinforcer I,2484980.0,1250000.0,1250000.0,3734980.0,3499000.0,-235980.0,103.86666666666666,0.0,0.0,0.0,0.0
26072,Large Cargohold Optimization I,8906530.0,1250000.0,1250000.0,10156530.0,7736000.0,-2420530.0,11.133333333333333,0.0,0.0,0.0,0.0
26070,Large Polycarbon Engine Housing I,8782350.0,1250000.0,1250000.0,10032350.0,19370000.0,9337650.0,23.6,0.0,0.0,0.0,0.0
26068,Large Hyperspatial Velocity Optimizer I,49558654.0,900100.0,900100.0,50458754.0,43080000.0,-7378754.0,123.66666666666667,0.0,0.0,0.0,0.0
26060,Large Auxiliary Thrusters I,36049314.0,1200000.0,1200000.0,37249314.0,22240000.0,-15009314.0,13.2,0.0,0.0,0.0,0.0
26058,Large Low Friction Nozzle Joints I,36049314.0,1250000.0,1250000.0,37299314.0,32060000.0,-5239314.0,14.966666666666667,0.0,0.0,0.0,0.0
26048,Large Projectile Collision Accelerator I,18384034.0,1250000.0,1250000.0,19634034.0,16930000.0,-2704034.0,6.2,0.0,0.0,0.0,0.0
26046,Large Projectile Burst Aerator I,16336894.0,1250000.0,1250000.0,17586894.0,14500000.0,-3086894.0,6.7,0.0,0.0,0.0,0.0
26038,Large Projectile Ambit Extension I,11231914.0,1250000.0,1250000.0,12481914.0,14670000.0,2188086.0,10.9,0.0,0.0,0.0,0.0
26030,Large Warhead Calefaction Catalyst I,47235160.0,1000000.0,1000000.0,48235160.0,43870000.0,-4365160.0,15.5,0.0,0.0,0.0,0.0
11536,Ladar Sensor Cluster,221370.0,5000000.0,5000000.0,5221370.0,259000.0,-4962370.0,14232.033333333333,0.0,0.0,0.0,0.0
27068,Small Remote Repair Augmentor I,2298820.0,850000.0,850000.0,3148820.0,2382000.0,-766820.0,11.733333333333333,0.0,0.0,0.0,0.0
27064,Capital Auxiliary Nano Pump I,369235500.0,63000000.0,63000000.0,432235500.0,384500000.0,-47735500.0,13.566666666666666,0.0,0.0,0.0,0.0
26929,Small Processor Overclocking Unit I,513861.0,125000.0,125000.0,638861.0,740000.0,101139.0,1649.9333333333334,0.0,0.0,0.0,0.0
31720,Capital EM Shield Reinforcer I,12486710.0,50000000.0,50000000.0,62486710.0,31870000.0,-30616710.0,5.8,0.0,0.0,0.0,0.0
31718,Medium EM Shield Reinforcer I,507112.00000000006,750000.0,750000.0,1257112.0,867700.0,-389412.0,973.5333333333333,0.0,0.0,0.0,0.0
31716,Small EM Shield Reinforcer I,92401.99999999999,125000.0,125000.0,217402.0,135000.0,-82402.0,1751.4,0.0,0.0,0.0,0.0
26112,Large Tracking Diagnostic Subroutines I,2905087.0,1250000.0,1250000.0,4155087.0,5997000.0,1841913.0,8.333333333333334,0.0,0.0,0.0,0.0
26110,Large Inverted Signal Field Projector I,5181173.0,1250000.0,1250000.0,6431173.0,8997000.0,2565827.0,6.933333333333334,0.0,0.0,0.0,0.0
